project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by
2003020,2015.01-CT-VB-1-2,CT-VB-1-2,-84.00076668,10.42644529,2016-01-04 12:44:52,2016-02-08 14:52:34,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-1-14,CT-VB-1-14,-84.00315756,10.41307222,2016-01-06 08:20:42,2016-02-04 10:01:32,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-3-14,CT-VB-3-14,-84.09925742,10.1991688,2015-03-25 09:12:40,2015-04-28 08:47:37,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-2-14,CT-VB-2-14,-84.07514831,10.3151854,2015-02-17 10:14:53,2015-03-17 11:07:45,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-1-14,CT-VB-1-14,-84.00315756,10.41307222,2015-01-06 10:45:37,2015-02-09 09:54:13,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-3-14,CT-VB-3-14,-84.09925742,10.1991688,2014-03-26 09:45:27,2014-04-24 08:58:13,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-2-14,CT-VB-2-14,-84.07514831,10.3151854,2014-02-20 09:51:05,2014-03-18 12:11:03,None,,None,,2005183,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-1-1,CT-VB-1-1,-84.02120024,10.4223097,2010-01-12 10:34:38,2010-01-12 22:44:29,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-3-1,CT-VB-3-1,-84.05990357,10.27895933,2009-04-20 10:10:22,2009-05-08 16:24:56,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-2-1,CT-VB-2-1,-84.0459552,10.3894785,2009-03-10 10:50:43,2009-04-14 14:47:07,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-1-1,CT-VB-1-1,-84.02120024,10.4223097,2009-01-29 08:30:24,2009-02-26 04:06:56,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-3-1,CT-VB-3-1,-84.05990357,10.27895933,2008-07-17 13:38:53,2008-08-16 09:15:54,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-2-1,CT-VB-2-1,-84.0459552,10.3894785,2008-05-27 12:13:46,2008-07-01 14:59:35,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-1-1,CT-VB-1-1,-84.02120024,10.4223097,2008-04-22 12:58:19,2008-05-23 10:15:04,None,,None,,2005125,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2012.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2013-03-18 10:50:06,2013-04-19 10:48:26,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2012.01,A TEAM Sampling Unit name,None,
2003020,2012.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2013-01-08 22:41:24,2013-02-06 09:14:57,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2012.01,A TEAM Sampling Unit name,None,
2003020,2011.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2012-03-27 10:06:37,2012-04-30 09:26:49,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2011.01,A TEAM Sampling Unit name,None,
2003020,2011.01-CT-VB-2-3,CT-VB-2-3,-84.05026816,10.37031387,2012-02-22 09:03:15,2012-03-22 12:05:55,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2011.01,A TEAM Sampling Unit name,None,
2003020,2011.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2012-01-10 11:00:55,2012-02-10 09:17:57,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2011.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2011-03-31 09:58:01,2011-04-26 09:21:01,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-2-3,CT-VB-2-3,-84.05026816,10.37031387,2011-02-18 08:22:41,2011-03-22 12:41:06,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2011-01-10 10:49:02,2011-02-10 12:30:01,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2010-04-05 10:38:22,2010-04-30 11:02:23,None,,None,,2005152,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-2-20,CT-VB-2-20,-84.05319486,10.31285394,2017-02-27 10:50:42,2017-03-27 07:30:02,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-1-20,CT-VB-1-20,-84.04560811,10.40309713,2017-01-20 08:46:43,2017-02-22 10:24:34,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2016-03-15 10:34:02,2016-04-15 09:42:52,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-3-20,CT-VB-3-20,-84.11487785,10.14646036,2016-03-16 11:45:00,2016-04-18 11:03:56,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-2-3,CT-VB-2-3,-84.05026816,10.37031387,2016-02-16 12:35:41,2016-03-11 10:25:36,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-2-20,CT-VB-2-20,-84.05319486,10.31285394,2016-02-09 11:15:33,2016-03-09 08:56:49,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-2-19,CT-VB-2-19,-84.04391706,10.31294077,2016-03-09 12:24:18,2016-03-09 12:24:22,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2016-01-04 13:16:12,2016-02-01 07:42:17,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-1-20,CT-VB-1-20,-84.04560811,10.40309713,2016-01-07 09:32:28,2016-02-05 10:44:02,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-1-19,CT-VB-1-19,-84.03948459,10.39642842,2016-01-07 22:38:44,2016-02-05 21:50:39,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-3-20,CT-VB-3-20,-84.11487785,10.14646036,2015-03-24 11:08:46,2015-04-27 10:52:57,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-2-20,CT-VB-2-20,-84.05319486,10.31285394,2015-02-16 09:50:52,2015-03-10 12:05:50,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-1-20,CT-VB-1-20,-84.04560811,10.40309713,2015-01-08 07:23:48,2015-01-08 09:23:44,None,,None,,2005190,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-3-1,CT-VB-3-1,-84.05990357,10.27895933,2014-03-24 12:52:46,2014-04-22 12:13:39,None,,None,,2005187,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-2-8,CT-VB-2-8,-84.05344286,10.34008206,2011-02-18 09:11:53,2011-03-17 13:11:00,None,,None,,2005157,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-3-1,CT-VB-3-1,-84.05990357,10.27895933,2017-04-03 11:35:56,2017-05-02 10:33:14,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-2-1,CT-VB-2-1,-84.0459552,10.3894785,2017-03-01 11:09:00,2017-03-29 08:10:28,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-1-1,CT-VB-1-1,-84.02120024,10.4223097,2017-01-18 07:49:36,2017-02-20 07:46:26,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-3-1,CT-VB-3-1,-84.05990357,10.27895933,2016-03-15 12:58:50,2016-04-15 12:28:16,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-2-1,CT-VB-2-1,-84.0459552,10.3894785,2016-02-16 13:25:38,2016-03-11 11:39:39,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-1-1,CT-VB-1-1,-84.02120024,10.4223097,2016-01-04 10:43:12,2016-02-08 11:42:29,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-3-1,CT-VB-3-1,-84.05990357,10.27895933,2015-03-23 11:42:13,2015-04-24 10:30:34,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-1-1,CT-VB-1-1,-84.02120024,10.4223097,2014-01-07 08:17:03,2014-02-11 11:15:03,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-2-1,CT-VB-2-1,-84.0459552,10.3894785,2015-02-17 13:40:08,2015-03-17 12:20:53,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-2-1,CT-VB-2-1,-84.0459552,10.3894785,2014-02-19 14:17:00,2014-03-19 07:24:04,None,,None,,2005178,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-3-19,CT-VB-3-19,-84.11199995,10.1562546,2009-04-20 11:54:13,2009-05-25 12:04:11,None,,None,,2005136,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-3-12,CT-VB-3-12,-84.09959503,10.21825965,2009-04-21 10:45:04,2009-05-26 10:05:21,None,,None,,2005136,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-1-2,CT-VB-1-2,-84.00076668,10.42644529,2009-01-28 11:22:36,2009-01-28 11:22:42,None,,None,,2005136,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-3-2,CT-VB-3-2,-84.04970171,10.27552431,2008-07-17 10:53:28,2008-07-18 18:38:12,None,,None,,2005136,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-2-2,CT-VB-2-2,-84.04680997,10.38007393,2008-05-27 13:29:51,2008-07-01 14:44:51,None,,None,,2005136,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-1-2,CT-VB-1-2,-84.00076668,10.42644529,2008-04-23 01:38:40,2008-05-23 08:59:34,None,,None,,2005136,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-3-12,CT-VB-3-12,-84.09959503,10.21825965,2017-04-05 11:34:52,2017-05-04 11:04:31,None,,None,,2005191,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-2-12,CT-VB-2-12,-84.06044741,10.3285023,2017-02-28 09:12:06,2017-03-28 10:02:09,None,,None,,2005191,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-1-12,CT-VB-1-12,-84.01161296,10.44302267,2017-01-19 07:20:15,2017-02-20 20:22:23,None,,None,,2005191,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-3-14,CT-VB-3-14,-84.09925742,10.1991688,2011-03-29 09:13:05,2011-04-28 09:13:01,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-2-14,CT-VB-2-14,-84.07514831,10.3151854,2011-02-17 10:48:11,2011-03-07 20:02:03,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-1-14,CT-VB-1-14,-84.00315756,10.41307222,2011-01-10 10:28:04,2011-02-10 10:41:05,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-3-14,CT-VB-3-14,-84.09925742,10.1991688,2010-04-07 09:29:00,2010-05-04 08:02:54,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-2-14,CT-VB-2-14,-84.07514831,10.3151854,2010-02-22 09:23:42,2010-03-22 10:32:38,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-1-14,CT-VB-1-14,-84.00315756,10.41307222,2010-01-13 08:38:38,2010-02-09 09:24:56,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-3-14,CT-VB-3-14,-84.09925742,10.1991688,2009-04-21 09:13:39,2009-05-26 08:28:56,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-2-14,CT-VB-2-14,-84.07514831,10.3151854,2009-03-11 12:56:54,2009-04-14 10:01:53,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-1-14,CT-VB-1-14,-84.00315756,10.41307222,2009-01-28 09:44:22,2009-03-02 10:16:38,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-3-14,CT-VB-3-14,-84.09925742,10.1991688,2008-07-15 08:58:27,2008-08-19 09:23:40,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-2-14,CT-VB-2-14,-84.07514831,10.3151854,2008-05-28 13:25:51,2008-07-01 11:25:55,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-1-14,CT-VB-1-14,-84.00315756,10.41307222,2008-04-23 16:53:12,2008-05-23 10:51:35,None,,None,,2005130,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-2-19,CT-VB-2-19,-84.04391706,10.31294077,2011-02-18 10:16:44,2011-03-22 11:43:58,None,,None,,2005156,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2010.01-CT-VB-1-19,CT-VB-1-19,-84.03948459,10.39642842,2011-01-12 00:01:00,2011-01-12 10:35:05,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2010.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-2-19,CT-VB-2-19,-84.04391706,10.31294077,2010-02-25 12:29:48,2010-02-25 12:29:48,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2009.01-CT-VB-1-19,CT-VB-1-19,-84.03948459,10.39642842,2010-01-14 10:16:18,2010-02-15 09:36:35,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2009.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-2-19,CT-VB-2-19,-84.04391706,10.31294077,2009-03-09 10:57:38,2009-04-15 10:27:57,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2008.01-CT-VB-1-19,CT-VB-1-19,-84.03948459,10.39642842,2009-01-29 10:21:34,2009-02-01 11:04:41,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2008.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-3-19,CT-VB-3-19,-84.11199995,10.1562546,2008-07-14 12:50:08,2008-08-18 11:59:52,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-2-19,CT-VB-2-19,-84.04391706,10.31294077,2008-05-30 10:28:07,2008-07-02 09:29:14,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2007.01-CT-VB-1-19,CT-VB-1-19,-84.03948459,10.39642842,2008-04-24 11:33:36,2008-05-26 09:09:01,None,,None,,2005135,0,Camera Functioning,Knee height,,Parallel,,,,,,,2007.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-2-3,CT-VB-2-3,-84.05026816,10.37031387,2017-03-01 10:08:38,2017-03-13 00:48:17,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2017-01-18 10:05:52,2017-02-19 14:01:19,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2015-03-23 09:55:52,2015-04-24 08:49:33,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-2-3,CT-VB-2-3,-84.05026816,10.37031387,2015-02-17 12:39:45,2015-03-17 11:04:51,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2014-01-06 09:02:04,2014-02-10 09:00:02,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-1-3,CT-VB-1-3,-84.00690003,10.41961083,2015-01-06 10:14:42,2015-02-09 07:39:19,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-3-3,CT-VB-3-3,-84.04105958,10.27211231,2014-03-24 10:46:55,2014-04-22 10:10:38,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2013.01-CT-VB-2-3,CT-VB-2-3,-84.05026816,10.37031387,2014-02-19 13:24:01,2014-03-19 10:46:04,None,,None,,2005182,0,Camera Functioning,Knee height,,Parallel,,,,,,,2013.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-3-16,CT-VB-3-16,-84.1061448,10.18071109,2017-04-05 07:36:22,2017-04-05 07:36:29,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-2-16,CT-VB-2-16,-84.07408887,10.29556452,2017-02-28 08:56:10,2017-03-28 09:18:47,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2016.01-CT-VB-1-16,CT-VB-1-16,-84.01943172,10.40389333,2017-01-18 08:47:37,2017-02-20 08:09:59,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2016.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-3-16,CT-VB-3-16,-84.1061448,10.18071109,2016-03-17 07:41:07,2016-04-19 07:37:20,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-2-16,CT-VB-2-16,-84.07408887,10.29556452,2016-02-15 11:54:04,2016-03-11 09:56:38,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2015.01-CT-VB-1-16,CT-VB-1-16,-84.01943172,10.40389333,2016-01-05 09:07:44,2016-02-04 08:24:39,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2015.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-3-16,CT-VB-3-16,-84.1061448,10.18071109,2015-03-25 07:34:01,2015-04-28 07:22:57,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
2003020,2014.01-CT-VB-2-16,CT-VB-2-16,-84.07408887,10.29556452,2015-02-17 11:23:07,2015-03-17 10:12:44,None,,None,,2005185,0,Camera Functioning,Knee height,,Parallel,,,,,,,2014.01,A TEAM Sampling Unit name,None,
